w_geocode_ct,S000,SA01_Pct,SA02_Pct,SA03_Pct,SE01_Pct,SE02_Pct,SE03_Pct,SI01_Pct,SI02_Pct,SI03_Pct
34017000200,78,0.16666666666666666,0.5897435897435898,0.24358974358974358,0.19230769230769232,0.5128205128205128,0.2948717948717949,0.01282051282051282,0.41025641025641024,0.5769230769230769
34017000300,75,0.26666666666666666,0.5733333333333334,0.16,0.25333333333333335,0.5066666666666667,0.24,0.06666666666666667,0.2,0.7333333333333333
34017000400,712,0.1896067415730337,0.49719101123595505,0.31320224719101125,0.2640449438202247,0.6713483146067416,0.06460674157303371,0.27668539325842695,0.648876404494382,0.07443820224719101
34017000500,68,0.25,0.39705882352941174,0.35294117647058826,0.3088235294117647,0.39705882352941174,0.29411764705882354,0.014705882352941176,0.08823529411764706,0.8970588235294118
34017000600,150,0.28,0.4666666666666667,0.25333333333333335,0.28,0.44666666666666666,0.2733333333333333,0.006666666666666667,0.31333333333333335,0.68
34017000700,192,0.3125,0.5,0.1875,0.2864583333333333,0.4270833333333333,0.2864583333333333,0.020833333333333332,0.3645833333333333,0.6145833333333334
34017000800,79,0.1518987341772152,0.5189873417721519,0.3291139240506329,0.12658227848101267,0.46835443037974683,0.4050632911392405,0.13924050632911392,0.13924050632911392,0.7215189873417721
34017000902,301,0.2026578073089701,0.5149501661129569,0.2823920265780731,0.11295681063122924,0.4850498338870432,0.4019933554817276,0.03322259136212625,0.17940199335548174,0.7873754152823921
34017001000,16,0.25,0.3125,0.4375,0.1875,0.625,0.1875,0.25,0.125,0.625
34017001100,144,0.1736111111111111,0.5555555555555556,0.2708333333333333,0.1527777777777778,0.5138888888888888,0.3333333333333333,0.034722222222222224,0.2361111111111111,0.7291666666666666
34017001201,49,0.14285714285714285,0.5306122448979592,0.32653061224489793,0.16326530612244897,0.46938775510204084,0.3673469387755102,0.30612244897959184,0.1836734693877551,0.5102040816326531
34017001202,220,0.2681818181818182,0.5181818181818182,0.21363636363636362,0.2636363636363636,0.40454545454545454,0.33181818181818185,0.022727272727272728,0.05,0.9272727272727272
34017001300,1504,0.20345744680851063,0.59375,0.20279255319148937,0.043882978723404256,0.13430851063829788,0.8218085106382979,0.007978723404255319,0.008643617021276596,0.9833776595744681
34017001400,393,0.12468193384223919,0.5063613231552163,0.36895674300254455,0.07888040712468193,0.3486005089058524,0.5725190839694656,0.035623409669211195,0.04580152671755725,0.9185750636132316
34017001701,620,0.19516129032258064,0.5580645161290323,0.2467741935483871,0.12258064516129032,0.2467741935483871,0.6306451612903226,0.1032258064516129,0.5177419354838709,0.3790322580645161
34017001800,100,0.17,0.42,0.41,0.14,0.61,0.25,0.05,0.38,0.57
34017001900,460,0.23695652173913043,0.4673913043478261,0.2956521739130435,0.22608695652173913,0.46956521739130436,0.30434782608695654,0.05652173913043478,0.12608695652173912,0.8173913043478261
34017002200,132,0.16666666666666666,0.6590909090909091,0.17424242424242425,0.16666666666666666,0.48484848484848486,0.3484848484848485,0.14393939393939395,0.12121212121212122,0.7348484848484849
34017002300,145,0.2689655172413793,0.5724137931034483,0.15862068965517243,0.2,0.32413793103448274,0.47586206896551725,0.034482758620689655,0.034482758620689655,0.9310344827586207
34017002400,136,0.3014705882352941,0.5441176470588235,0.15441176470588236,0.20588235294117646,0.2647058823529412,0.5294117647058824,0.10294117647058823,0.08823529411764706,0.8088235294117647
34017002700,201,0.13930348258706468,0.5522388059701493,0.30845771144278605,0.20398009950248755,0.5223880597014925,0.2736318407960199,0.07960199004975124,0.7562189054726368,0.16417910447761194
34017002800,224,0.20535714285714285,0.3794642857142857,0.41517857142857145,0.3392857142857143,0.24553571428571427,0.41517857142857145,0.013392857142857142,0.044642857142857144,0.9419642857142857
